,Timestamp,value,classification,date,Trade_date
1512,2022-03-27 05:30:00,49,Neutral,2022-03-27,2022-03-27
1513,2022-03-28 05:30:00,60,Greed,2022-03-28,2022-03-28
1514,2022-03-29 05:30:00,56,Greed,2022-03-29,2022-03-29
1515,2022-03-30 05:30:00,55,Greed,2022-03-30,2022-03-30
1516,2022-03-31 05:30:00,52,Neutral,2022-03-31,2022-03-31
1517,2022-04-01 05:30:00,50,Neutral,2022-04-01,2022-04-01
1518,2022-04-02 05:30:00,52,Neutral,2022-04-02,2022-04-02
1519,2022-04-03 05:30:00,48,Neutral,2022-04-03,2022-04-03
1520,2022-04-04 05:30:00,52,Neutral,2022-04-04,2022-04-04
1521,2022-04-05 05:30:00,53,Neutral,2022-04-05,2022-04-05
1522,2022-04-06 05:30:00,48,Neutral,2022-04-06,2022-04-06
1523,2022-04-07 05:30:00,34,Fear,2022-04-07,2022-04-07
1524,2022-04-08 05:30:00,37,Fear,2022-04-08,2022-04-08
1525,2022-04-09 05:30:00,30,Fear,2022-04-09,2022-04-09
1526,2022-04-10 05:30:00,34,Fear,2022-04-10,2022-04-10
1527,2022-04-11 05:30:00,32,Fear,2022-04-11,2022-04-11
1528,2022-04-12 05:30:00,20,Extreme Fear,2022-04-12,2022-04-12
1529,2022-04-13 05:30:00,25,Fear,2022-04-13,2022-04-13
1530,2022-04-14 05:30:00,28,Fear,2022-04-14,2022-04-14
1531,2022-04-15 05:30:00,22,Extreme Fear,2022-04-15,2022-04-15
1532,2022-04-16 05:30:00,28,Fear,2022-04-16,2022-04-16
1533,2022-04-17 05:30:00,28,Fear,2022-04-17,2022-04-17
1534,2022-04-18 05:30:00,24,Extreme Fear,2022-04-18,2022-04-18
1535,2022-04-19 05:30:00,27,Fear,2022-04-19,2022-04-19
1536,2022-04-20 05:30:00,27,Fear,2022-04-20,2022-04-20
1537,2022-04-21 05:30:00,27,Fear,2022-04-21,2022-04-21
1538,2022-04-22 05:30:00,26,Fear,2022-04-22,2022-04-22
1539,2022-04-23 05:30:00,24,Extreme Fear,2022-04-23,2022-04-23
1540,2022-04-24 05:30:00,24,Extreme Fear,2022-04-24,2022-04-24
1541,2022-04-25 05:30:00,23,Extreme Fear,2022-04-25,2022-04-25
1542,2022-04-26 05:30:00,27,Fear,2022-04-26,2022-04-26
1543,2022-04-27 05:30:00,21,Extreme Fear,2022-04-27,2022-04-27
1544,2022-04-28 05:30:00,24,Extreme Fear,2022-04-28,2022-04-28
1545,2022-04-29 05:30:00,23,Extreme Fear,2022-04-29,2022-04-29
1546,2022-04-30 05:30:00,20,Extreme Fear,2022-04-30,2022-04-30
1547,2022-05-01 05:30:00,22,Extreme Fear,2022-05-01,2022-05-01
1548,2022-05-02 05:30:00,28,Fear,2022-05-02,2022-05-02
1549,2022-05-03 05:30:00,27,Fear,2022-05-03,2022-05-03
1550,2022-05-04 05:30:00,21,Extreme Fear,2022-05-04,2022-05-04
1551,2022-05-05 05:30:00,27,Fear,2022-05-05,2022-05-05
1552,2022-05-06 05:30:00,22,Extreme Fear,2022-05-06,2022-05-06
1553,2022-05-07 05:30:00,23,Extreme Fear,2022-05-07,2022-05-07
1554,2022-05-08 05:30:00,18,Extreme Fear,2022-05-08,2022-05-08
1555,2022-05-09 05:30:00,11,Extreme Fear,2022-05-09,2022-05-09
1556,2022-05-10 05:30:00,10,Extreme Fear,2022-05-10,2022-05-10
1557,2022-05-11 05:30:00,12,Extreme Fear,2022-05-11,2022-05-11
1558,2022-05-12 05:30:00,12,Extreme Fear,2022-05-12,2022-05-12
1559,2022-05-13 05:30:00,10,Extreme Fear,2022-05-13,2022-05-13
1560,2022-05-14 05:30:00,9,Extreme Fear,2022-05-14,2022-05-14
1561,2022-05-15 05:30:00,10,Extreme Fear,2022-05-15,2022-05-15
1562,2022-05-16 05:30:00,14,Extreme Fear,2022-05-16,2022-05-16
1563,2022-05-17 05:30:00,8,Extreme Fear,2022-05-17,2022-05-17
1564,2022-05-18 05:30:00,12,Extreme Fear,2022-05-18,2022-05-18
1565,2022-05-19 05:30:00,13,Extreme Fear,2022-05-19,2022-05-19
1566,2022-05-20 05:30:00,13,Extreme Fear,2022-05-20,2022-05-20
1567,2022-05-21 05:30:00,13,Extreme Fear,2022-05-21,2022-05-21
1568,2022-05-22 05:30:00,14,Extreme Fear,2022-05-22,2022-05-22
1569,2022-05-23 05:30:00,10,Extreme Fear,2022-05-23,2022-05-23
1570,2022-05-24 05:30:00,12,Extreme Fear,2022-05-24,2022-05-24
1571,2022-05-25 05:30:00,11,Extreme Fear,2022-05-25,2022-05-25
1572,2022-05-26 05:30:00,12,Extreme Fear,2022-05-26,2022-05-26
1573,2022-05-27 05:30:00,12,Extreme Fear,2022-05-27,2022-05-27
1574,2022-05-28 05:30:00,13,Extreme Fear,2022-05-28,2022-05-28
1575,2022-05-29 05:30:00,14,Extreme Fear,2022-05-29,2022-05-29
1576,2022-05-30 05:30:00,10,Extreme Fear,2022-05-30,2022-05-30
1577,2022-05-31 05:30:00,16,Extreme Fear,2022-05-31,2022-05-31
1578,2022-06-01 05:30:00,17,Extreme Fear,2022-06-01,2022-06-01
1579,2022-06-02 05:30:00,13,Extreme Fear,2022-06-02,2022-06-02
1580,2022-06-03 05:30:00,10,Extreme Fear,2022-06-03,2022-06-03
1581,2022-06-04 05:30:00,14,Extreme Fear,2022-06-04,2022-06-04
1582,2022-06-05 05:30:00,10,Extreme Fear,2022-06-05,2022-06-05
1583,2022-06-06 05:30:00,13,Extreme Fear,2022-06-06,2022-06-06
1584,2022-06-07 05:30:00,15,Extreme Fear,2022-06-07,2022-06-07
1585,2022-06-08 05:30:00,17,Extreme Fear,2022-06-08,2022-06-08
1586,2022-06-09 05:30:00,11,Extreme Fear,2022-06-09,2022-06-09
1587,2022-06-10 05:30:00,13,Extreme Fear,2022-06-10,2022-06-10
1588,2022-06-11 05:30:00,12,Extreme Fear,2022-06-11,2022-06-11
1589,2022-06-12 05:30:00,14,Extreme Fear,2022-06-12,2022-06-12
1590,2022-06-13 05:30:00,11,Extreme Fear,2022-06-13,2022-06-13
1591,2022-06-14 05:30:00,8,Extreme Fear,2022-06-14,2022-06-14
1592,2022-06-15 05:30:00,7,Extreme Fear,2022-06-15,2022-06-15
1593,2022-06-16 05:30:00,7,Extreme Fear,2022-06-16,2022-06-16
1594,2022-06-17 05:30:00,9,Extreme Fear,2022-06-17,2022-06-17
1595,2022-06-18 05:30:00,6,Extreme Fear,2022-06-18,2022-06-18
1596,2022-06-19 05:30:00,6,Extreme Fear,2022-06-19,2022-06-19
1597,2022-06-20 05:30:00,9,Extreme Fear,2022-06-20,2022-06-20
1598,2022-06-21 05:30:00,9,Extreme Fear,2022-06-21,2022-06-21
1599,2022-06-22 05:30:00,11,Extreme Fear,2022-06-22,2022-06-22
1600,2022-06-23 05:30:00,11,Extreme Fear,2022-06-23,2022-06-23
1601,2022-06-24 05:30:00,11,Extreme Fear,2022-06-24,2022-06-24
1602,2022-06-25 05:30:00,14,Extreme Fear,2022-06-25,2022-06-25
1603,2022-06-26 05:30:00,14,Extreme Fear,2022-06-26,2022-06-26
1604,2022-06-27 05:30:00,12,Extreme Fear,2022-06-27,2022-06-27
1605,2022-06-28 05:30:00,10,Extreme Fear,2022-06-28,2022-06-28
1606,2022-06-29 05:30:00,13,Extreme Fear,2022-06-29,2022-06-29
1607,2022-06-30 05:30:00,11,Extreme Fear,2022-06-30,2022-06-30
1608,2022-07-01 05:30:00,11,Extreme Fear,2022-07-01,2022-07-01
1609,2022-07-02 05:30:00,14,Extreme Fear,2022-07-02,2022-07-02
1610,2022-07-03 05:30:00,11,Extreme Fear,2022-07-03,2022-07-03
1611,2022-07-04 05:30:00,14,Extreme Fear,2022-07-04,2022-07-04
1612,2022-07-05 05:30:00,19,Extreme Fear,2022-07-05,2022-07-05
1613,2022-07-06 05:30:00,18,Extreme Fear,2022-07-06,2022-07-06
1614,2022-07-07 05:30:00,18,Extreme Fear,2022-07-07,2022-07-07
1615,2022-07-08 05:30:00,20,Extreme Fear,2022-07-08,2022-07-08
1616,2022-07-09 05:30:00,24,Extreme Fear,2022-07-09,2022-07-09
1617,2022-07-10 05:30:00,24,Extreme Fear,2022-07-10,2022-07-10
1618,2022-07-11 05:30:00,22,Extreme Fear,2022-07-11,2022-07-11
1619,2022-07-12 05:30:00,16,Extreme Fear,2022-07-12,2022-07-12
1620,2022-07-13 05:30:00,15,Extreme Fear,2022-07-13,2022-07-13
1621,2022-07-14 05:30:00,18,Extreme Fear,2022-07-14,2022-07-14
1622,2022-07-15 05:30:00,15,Extreme Fear,2022-07-15,2022-07-15
1623,2022-07-16 05:30:00,21,Extreme Fear,2022-07-16,2022-07-16
1624,2022-07-17 05:30:00,24,Extreme Fear,2022-07-17,2022-07-17
1625,2022-07-18 05:30:00,20,Extreme Fear,2022-07-18,2022-07-18
1626,2022-07-19 05:30:00,30,Fear,2022-07-19,2022-07-19
1627,2022-07-20 05:30:00,31,Fear,2022-07-20,2022-07-20
1628,2022-07-21 05:30:00,34,Fear,2022-07-21,2022-07-21
1629,2022-07-22 05:30:00,33,Fear,2022-07-22,2022-07-22
1630,2022-07-23 05:30:00,31,Fear,2022-07-23,2022-07-23
1631,2022-07-24 05:30:00,30,Fear,2022-07-24,2022-07-24
1632,2022-07-25 05:30:00,30,Fear,2022-07-25,2022-07-25
1633,2022-07-26 05:30:00,26,Fear,2022-07-26,2022-07-26
1634,2022-07-27 05:30:00,28,Fear,2022-07-27,2022-07-27
1635,2022-07-28 05:30:00,32,Fear,2022-07-28,2022-07-28
1636,2022-07-29 05:30:00,39,Fear,2022-07-29,2022-07-29
1637,2022-07-30 05:30:00,42,Fear,2022-07-30,2022-07-30
1638,2022-07-31 05:30:00,39,Fear,2022-07-31,2022-07-31
1639,2022-08-01 05:30:00,33,Fear,2022-08-01,2022-08-01
1640,2022-08-02 05:30:00,31,Fear,2022-08-02,2022-08-02
1641,2022-08-03 05:30:00,34,Fear,2022-08-03,2022-08-03
1642,2022-08-04 05:30:00,30,Fear,2022-08-04,2022-08-04
1643,2022-08-05 05:30:00,31,Fear,2022-08-05,2022-08-05
1644,2022-08-06 05:30:00,31,Fear,2022-08-06,2022-08-06
1645,2022-08-07 05:30:00,30,Fear,2022-08-07,2022-08-07
1646,2022-08-08 05:30:00,30,Fear,2022-08-08,2022-08-08
1647,2022-08-09 05:30:00,42,Fear,2022-08-09,2022-08-09
1648,2022-08-10 05:30:00,31,Fear,2022-08-10,2022-08-10
1649,2022-08-11 05:30:00,41,Fear,2022-08-11,2022-08-11
1650,2022-08-12 05:30:00,42,Fear,2022-08-12,2022-08-12
1651,2022-08-13 05:30:00,46,Neutral,2022-08-13,2022-08-13
1652,2022-08-14 05:30:00,47,Neutral,2022-08-14,2022-08-14
1653,2022-08-15 05:30:00,45,Neutral,2022-08-15,2022-08-15
1654,2022-08-16 05:30:00,44,Fear,2022-08-16,2022-08-16
1655,2022-08-17 05:30:00,41,Fear,2022-08-17,2022-08-17
1656,2022-08-18 05:30:00,30,Fear,2022-08-18,2022-08-18
1657,2022-08-19 05:30:00,33,Fear,2022-08-19,2022-08-19
1658,2022-08-20 05:30:00,29,Fear,2022-08-20,2022-08-20
1659,2022-08-21 05:30:00,27,Fear,2022-08-21,2022-08-21
1660,2022-08-22 05:30:00,29,Fear,2022-08-22,2022-08-22
1661,2022-08-23 05:30:00,28,Fear,2022-08-23,2022-08-23
1662,2022-08-24 05:30:00,25,Fear,2022-08-24,2022-08-24
1663,2022-08-25 05:30:00,25,Fear,2022-08-25,2022-08-25
1664,2022-08-26 05:30:00,27,Fear,2022-08-26,2022-08-26
1665,2022-08-27 05:30:00,28,Fear,2022-08-27,2022-08-27
1666,2022-08-28 05:30:00,28,Fear,2022-08-28,2022-08-28
1667,2022-08-29 05:30:00,24,Extreme Fear,2022-08-29,2022-08-29
1668,2022-08-30 05:30:00,27,Fear,2022-08-30,2022-08-30
1669,2022-08-31 05:30:00,23,Extreme Fear,2022-08-31,2022-08-31
1670,2022-09-01 05:30:00,20,Extreme Fear,2022-09-01,2022-09-01
1671,2022-09-02 05:30:00,25,Fear,2022-09-02,2022-09-02
1672,2022-09-03 05:30:00,21,Extreme Fear,2022-09-03,2022-09-03
1673,2022-09-04 05:30:00,20,Extreme Fear,2022-09-04,2022-09-04
1674,2022-09-05 05:30:00,23,Extreme Fear,2022-09-05,2022-09-05
1675,2022-09-06 05:30:00,22,Extreme Fear,2022-09-06,2022-09-06
1676,2022-09-07 05:30:00,24,Extreme Fear,2022-09-07,2022-09-07
1677,2022-09-08 05:30:00,20,Extreme Fear,2022-09-08,2022-09-08
1678,2022-09-09 05:30:00,22,Extreme Fear,2022-09-09,2022-09-09
1679,2022-09-10 05:30:00,28,Fear,2022-09-10,2022-09-10
1680,2022-09-11 05:30:00,26,Fear,2022-09-11,2022-09-11
1681,2022-09-12 05:30:00,25,Fear,2022-09-12,2022-09-12
1682,2022-09-13 05:30:00,34,Fear,2022-09-13,2022-09-13
1683,2022-09-14 05:30:00,27,Fear,2022-09-14,2022-09-14
1684,2022-09-15 05:30:00,28,Fear,2022-09-15,2022-09-15
1685,2022-09-16 05:30:00,20,Extreme Fear,2022-09-16,2022-09-16
1686,2022-09-17 05:30:00,22,Extreme Fear,2022-09-17,2022-09-17
1687,2022-09-18 05:30:00,27,Fear,2022-09-18,2022-09-18
1688,2022-09-19 05:30:00,21,Extreme Fear,2022-09-19,2022-09-19
1689,2022-09-20 05:30:00,23,Extreme Fear,2022-09-20,2022-09-20
1690,2022-09-21 05:30:00,23,Extreme Fear,2022-09-21,2022-09-21
1691,2022-09-22 05:30:00,22,Extreme Fear,2022-09-22,2022-09-22
1692,2022-09-23 05:30:00,20,Extreme Fear,2022-09-23,2022-09-23
1693,2022-09-24 05:30:00,24,Extreme Fear,2022-09-24,2022-09-24
1694,2022-09-25 05:30:00,24,Extreme Fear,2022-09-25,2022-09-25
1695,2022-09-26 05:30:00,21,Extreme Fear,2022-09-26,2022-09-26
1696,2022-09-27 05:30:00,20,Extreme Fear,2022-09-27,2022-09-27
1697,2022-09-28 05:30:00,20,Extreme Fear,2022-09-28,2022-09-28
1698,2022-09-29 05:30:00,22,Extreme Fear,2022-09-29,2022-09-29
1699,2022-09-30 05:30:00,21,Extreme Fear,2022-09-30,2022-09-30
1700,2022-10-01 05:30:00,20,Extreme Fear,2022-10-01,2022-10-01
1701,2022-10-02 05:30:00,24,Extreme Fear,2022-10-02,2022-10-02
1702,2022-10-03 05:30:00,24,Extreme Fear,2022-10-03,2022-10-03
1703,2022-10-04 05:30:00,20,Extreme Fear,2022-10-04,2022-10-04
1704,2022-10-05 05:30:00,25,Fear,2022-10-05,2022-10-05
1705,2022-10-06 05:30:00,26,Fear,2022-10-06,2022-10-06
1706,2022-10-07 05:30:00,23,Extreme Fear,2022-10-07,2022-10-07
1707,2022-10-08 05:30:00,24,Extreme Fear,2022-10-08,2022-10-08
1708,2022-10-09 05:30:00,22,Extreme Fear,2022-10-09,2022-10-09
1709,2022-10-10 05:30:00,22,Extreme Fear,2022-10-10,2022-10-10
1710,2022-10-11 05:30:00,24,Extreme Fear,2022-10-11,2022-10-11
1711,2022-10-12 05:30:00,20,Extreme Fear,2022-10-12,2022-10-12
1712,2022-10-13 05:30:00,20,Extreme Fear,2022-10-13,2022-10-13
1713,2022-10-14 05:30:00,24,Extreme Fear,2022-10-14,2022-10-14
1714,2022-10-15 05:30:00,24,Extreme Fear,2022-10-15,2022-10-15
1715,2022-10-16 05:30:00,24,Extreme Fear,2022-10-16,2022-10-16
1716,2022-10-17 05:30:00,20,Extreme Fear,2022-10-17,2022-10-17
1717,2022-10-18 05:30:00,22,Extreme Fear,2022-10-18,2022-10-18
1718,2022-10-19 05:30:00,23,Extreme Fear,2022-10-19,2022-10-19
1719,2022-10-20 05:30:00,23,Extreme Fear,2022-10-20,2022-10-20
1720,2022-10-21 05:30:00,23,Extreme Fear,2022-10-21,2022-10-21
1721,2022-10-22 05:30:00,20,Extreme Fear,2022-10-22,2022-10-22
1722,2022-10-23 05:30:00,23,Extreme Fear,2022-10-23,2022-10-23
1723,2022-10-24 05:30:00,22,Extreme Fear,2022-10-24,2022-10-24
1724,2022-10-25 05:30:00,20,Extreme Fear,2022-10-25,2022-10-25
1725,2022-10-26 05:30:00,33,Fear,2022-10-26,2022-10-26
1726,2022-10-27 05:30:00,32,Fear,2022-10-27,2022-10-27
1727,2022-10-28 05:30:00,30,Fear,2022-10-28,2022-10-28
1728,2022-10-29 05:30:00,34,Fear,2022-10-29,2022-10-29
1729,2022-10-30 05:30:00,34,Fear,2022-10-30,2022-10-30
1730,2022-10-31 05:30:00,31,Fear,2022-10-31,2022-10-31
1731,2022-11-01 05:30:00,30,Fear,2022-11-01,2022-11-01
1732,2022-11-02 05:30:00,30,Fear,2022-11-02,2022-11-02
1733,2022-11-03 05:30:00,30,Fear,2022-11-03,2022-11-03
1734,2022-11-04 05:30:00,30,Fear,2022-11-04,2022-11-04
1735,2022-11-05 05:30:00,38,Fear,2022-11-05,2022-11-05
1736,2022-11-06 05:30:00,40,Fear,2022-11-06,2022-11-06
1737,2022-11-07 05:30:00,33,Fear,2022-11-07,2022-11-07
1738,2022-11-08 05:30:00,31,Fear,2022-11-08,2022-11-08
1739,2022-11-09 05:30:00,29,Fear,2022-11-09,2022-11-09
1740,2022-11-10 05:30:00,22,Extreme Fear,2022-11-10,2022-11-10
1741,2022-11-11 05:30:00,25,Fear,2022-11-11,2022-11-11
1742,2022-11-12 05:30:00,21,Extreme Fear,2022-11-12,2022-11-12
1743,2022-11-13 05:30:00,22,Extreme Fear,2022-11-13,2022-11-13
1744,2022-11-14 05:30:00,24,Extreme Fear,2022-11-14,2022-11-14
1745,2022-11-15 05:30:00,22,Extreme Fear,2022-11-15,2022-11-15
1746,2022-11-16 05:30:00,23,Extreme Fear,2022-11-16,2022-11-16
1747,2022-11-17 05:30:00,20,Extreme Fear,2022-11-17,2022-11-17
1748,2022-11-18 05:30:00,23,Extreme Fear,2022-11-18,2022-11-18
1749,2022-11-19 05:30:00,23,Extreme Fear,2022-11-19,2022-11-19
1750,2022-11-20 05:30:00,24,Extreme Fear,2022-11-20,2022-11-20
1751,2022-11-21 05:30:00,21,Extreme Fear,2022-11-21,2022-11-21
1752,2022-11-22 05:30:00,22,Extreme Fear,2022-11-22,2022-11-22
1753,2022-11-23 05:30:00,22,Extreme Fear,2022-11-23,2022-11-23
1754,2022-11-24 05:30:00,20,Extreme Fear,2022-11-24,2022-11-24
1755,2022-11-25 05:30:00,20,Extreme Fear,2022-11-25,2022-11-25
1756,2022-11-26 05:30:00,22,Extreme Fear,2022-11-26,2022-11-26
1757,2022-11-27 05:30:00,26,Fear,2022-11-27,2022-11-27
1758,2022-11-28 05:30:00,28,Fear,2022-11-28,2022-11-28
1759,2022-11-29 05:30:00,26,Fear,2022-11-29,2022-11-29
1760,2022-11-30 05:30:00,29,Fear,2022-11-30,2022-11-30
1761,2022-12-01 05:30:00,27,Fear,2022-12-01,2022-12-01
1762,2022-12-02 05:30:00,27,Fear,2022-12-02,2022-12-02
1763,2022-12-03 05:30:00,27,Fear,2022-12-03,2022-12-03
1764,2022-12-04 05:30:00,26,Fear,2022-12-04,2022-12-04
1765,2022-12-05 05:30:00,26,Fear,2022-12-05,2022-12-05
1766,2022-12-06 05:30:00,25,Fear,2022-12-06,2022-12-06
1767,2022-12-07 05:30:00,29,Fear,2022-12-07,2022-12-07
1768,2022-12-08 05:30:00,25,Fear,2022-12-08,2022-12-08
1769,2022-12-09 05:30:00,26,Fear,2022-12-09,2022-12-09
1770,2022-12-10 05:30:00,27,Fear,2022-12-10,2022-12-10
1771,2022-12-11 05:30:00,26,Fear,2022-12-11,2022-12-11
1772,2022-12-12 05:30:00,27,Fear,2022-12-12,2022-12-12
1773,2022-12-13 05:30:00,27,Fear,2022-12-13,2022-12-13
1774,2022-12-14 05:30:00,30,Fear,2022-12-14,2022-12-14
1775,2022-12-15 05:30:00,31,Fear,2022-12-15,2022-12-15
1776,2022-12-16 05:30:00,29,Fear,2022-12-16,2022-12-16
1777,2022-12-17 05:30:00,28,Fear,2022-12-17,2022-12-17
1778,2022-12-18 05:30:00,26,Fear,2022-12-18,2022-12-18
1779,2022-12-19 05:30:00,29,Fear,2022-12-19,2022-12-19
1780,2022-12-20 05:30:00,29,Fear,2022-12-20,2022-12-20
1781,2022-12-21 05:30:00,26,Fear,2022-12-21,2022-12-21
1782,2022-12-22 05:30:00,28,Fear,2022-12-22,2022-12-22
1783,2022-12-23 05:30:00,27,Fear,2022-12-23,2022-12-23
1784,2022-12-24 05:30:00,29,Fear,2022-12-24,2022-12-24
1785,2022-12-25 05:30:00,29,Fear,2022-12-25,2022-12-25
1786,2022-12-26 05:30:00,28,Fear,2022-12-26,2022-12-26
1787,2022-12-27 05:30:00,27,Fear,2022-12-27,2022-12-27
1788,2022-12-28 05:30:00,28,Fear,2022-12-28,2022-12-28
1789,2022-12-29 05:30:00,28,Fear,2022-12-29,2022-12-29
1790,2022-12-30 05:30:00,28,Fear,2022-12-30,2022-12-30
1791,2022-12-31 05:30:00,25,Fear,2022-12-31,2022-12-31
1792,2023-01-01 05:30:00,26,Fear,2023-01-01,2023-01-01
1793,2023-01-02 05:30:00,27,Fear,2023-01-02,2023-01-02
1794,2023-01-03 05:30:00,26,Fear,2023-01-03,2023-01-03
1795,2023-01-04 05:30:00,29,Fear,2023-01-04,2023-01-04
1796,2023-01-05 05:30:00,29,Fear,2023-01-05,2023-01-05
1797,2023-01-06 05:30:00,26,Fear,2023-01-06,2023-01-06
1798,2023-01-07 05:30:00,25,Fear,2023-01-07,2023-01-07
1799,2023-01-08 05:30:00,25,Fear,2023-01-08,2023-01-08
1800,2023-01-09 05:30:00,25,Fear,2023-01-09,2023-01-09
1801,2023-01-10 05:30:00,26,Fear,2023-01-10,2023-01-10
1802,2023-01-11 05:30:00,26,Fear,2023-01-11,2023-01-11
1803,2023-01-12 05:30:00,30,Fear,2023-01-12,2023-01-12
1804,2023-01-13 05:30:00,31,Fear,2023-01-13,2023-01-13
1805,2023-01-14 05:30:00,46,Neutral,2023-01-14,2023-01-14
1806,2023-01-15 05:30:00,52,Neutral,2023-01-15,2023-01-15
1807,2023-01-16 05:30:00,45,Neutral,2023-01-16,2023-01-16
1808,2023-01-17 05:30:00,51,Neutral,2023-01-17,2023-01-17
1809,2023-01-18 05:30:00,52,Neutral,2023-01-18,2023-01-18
1810,2023-01-19 05:30:00,45,Neutral,2023-01-19,2023-01-19
1811,2023-01-20 05:30:00,51,Neutral,2023-01-20,2023-01-20
1812,2023-01-21 05:30:00,53,Neutral,2023-01-21,2023-01-21
1813,2023-01-22 05:30:00,53,Neutral,2023-01-22,2023-01-22
1814,2023-01-23 05:30:00,50,Neutral,2023-01-23,2023-01-23
1815,2023-01-24 05:30:00,52,Neutral,2023-01-24,2023-01-24
1816,2023-01-25 05:30:00,51,Neutral,2023-01-25,2023-01-25
1817,2023-01-26 05:30:00,54,Neutral,2023-01-26,2023-01-26
1818,2023-01-27 05:30:00,55,Greed,2023-01-27,2023-01-27
1819,2023-01-28 05:30:00,52,Neutral,2023-01-28,2023-01-28
1820,2023-01-29 05:30:00,55,Greed,2023-01-29,2023-01-29
1821,2023-01-30 05:30:00,61,Greed,2023-01-30,2023-01-30
1822,2023-01-31 05:30:00,51,Neutral,2023-01-31,2023-01-31
1823,2023-02-01 05:30:00,56,Greed,2023-02-01,2023-02-01
1824,2023-02-02 05:30:00,60,Greed,2023-02-02,2023-02-02
1825,2023-02-03 05:30:00,60,Greed,2023-02-03,2023-02-03
1826,2023-02-04 05:30:00,58,Greed,2023-02-04,2023-02-04
1827,2023-02-05 05:30:00,58,Greed,2023-02-05,2023-02-05
1828,2023-02-06 05:30:00,56,Greed,2023-02-06,2023-02-06
1829,2023-02-07 05:30:00,54,Neutral,2023-02-07,2023-02-07
1830,2023-02-08 05:30:00,58,Greed,2023-02-08,2023-02-08
1831,2023-02-09 05:30:00,55,Greed,2023-02-09,2023-02-09
1832,2023-02-10 05:30:00,48,Neutral,2023-02-10,2023-02-10
1833,2023-02-11 05:30:00,49,Neutral,2023-02-11,2023-02-11
1834,2023-02-12 05:30:00,50,Neutral,2023-02-12,2023-02-12
1835,2023-02-13 05:30:00,48,Neutral,2023-02-13,2023-02-13
1836,2023-02-14 05:30:00,50,Neutral,2023-02-14,2023-02-14
1837,2023-02-15 05:30:00,53,Neutral,2023-02-15,2023-02-15
1838,2023-02-16 05:30:00,62,Greed,2023-02-16,2023-02-16
1839,2023-02-17 05:30:00,61,Greed,2023-02-17,2023-02-17
1840,2023-02-18 05:30:00,60,Greed,2023-02-18,2023-02-18
1841,2023-02-19 05:30:00,60,Greed,2023-02-19,2023-02-19
1842,2023-02-20 05:30:00,58,Greed,2023-02-20,2023-02-20
1843,2023-02-21 05:30:00,60,Greed,2023-02-21,2023-02-21
1844,2023-02-22 05:30:00,59,Greed,2023-02-22,2023-02-22
1845,2023-02-23 05:30:00,56,Greed,2023-02-23,2023-02-23
1846,2023-02-24 05:30:00,53,Neutral,2023-02-24,2023-02-24
1847,2023-02-25 05:30:00,52,Neutral,2023-02-25,2023-02-25
1848,2023-02-26 05:30:00,51,Neutral,2023-02-26,2023-02-26
1849,2023-02-27 05:30:00,50,Neutral,2023-02-27,2023-02-27
1850,2023-02-28 05:30:00,53,Neutral,2023-02-28,2023-02-28
1851,2023-03-01 05:30:00,50,Neutral,2023-03-01,2023-03-01
1852,2023-03-02 05:30:00,51,Neutral,2023-03-02,2023-03-02
1853,2023-03-03 05:30:00,50,Neutral,2023-03-03,2023-03-03
1854,2023-03-04 05:30:00,50,Neutral,2023-03-04,2023-03-04
1855,2023-03-05 05:30:00,47,Neutral,2023-03-05,2023-03-05
1856,2023-03-06 05:30:00,48,Neutral,2023-03-06,2023-03-06
1857,2023-03-07 05:30:00,49,Neutral,2023-03-07,2023-03-07
1858,2023-03-08 05:30:00,50,Neutral,2023-03-08,2023-03-08
1859,2023-03-09 05:30:00,44,Fear,2023-03-09,2023-03-09
1860,2023-03-10 05:30:00,34,Fear,2023-03-10,2023-03-10
1861,2023-03-11 05:30:00,33,Fear,2023-03-11,2023-03-11
1862,2023-03-12 05:30:00,33,Fear,2023-03-12,2023-03-12
1863,2023-03-13 05:30:00,49,Neutral,2023-03-13,2023-03-13
1864,2023-03-14 05:30:00,56,Greed,2023-03-14,2023-03-14
1865,2023-03-15 05:30:00,50,Neutral,2023-03-15,2023-03-15
1866,2023-03-16 05:30:00,52,Neutral,2023-03-16,2023-03-16
1867,2023-03-17 05:30:00,51,Neutral,2023-03-17,2023-03-17
1868,2023-03-18 05:30:00,64,Greed,2023-03-18,2023-03-18
1869,2023-03-19 05:30:00,63,Greed,2023-03-19,2023-03-19
1870,2023-03-20 05:30:00,66,Greed,2023-03-20,2023-03-20
1871,2023-03-21 05:30:00,68,Greed,2023-03-21,2023-03-21
1872,2023-03-22 05:30:00,62,Greed,2023-03-22,2023-03-22
1873,2023-03-23 05:30:00,57,Greed,2023-03-23,2023-03-23
1874,2023-03-24 05:30:00,61,Greed,2023-03-24,2023-03-24
1875,2023-03-25 05:30:00,64,Greed,2023-03-25,2023-03-25
1876,2023-03-26 05:30:00,64,Greed,2023-03-26,2023-03-26
1877,2023-03-27 05:30:00,64,Greed,2023-03-27,2023-03-27
1878,2023-03-28 05:30:00,59,Greed,2023-03-28,2023-03-28
1879,2023-03-29 05:30:00,57,Greed,2023-03-29,2023-03-29
1880,2023-03-30 05:30:00,60,Greed,2023-03-30,2023-03-30
1881,2023-03-31 05:30:00,63,Greed,2023-03-31,2023-03-31
